Year,id_cells,MAT,bio4,MAP,bio15
1914,231,2.826041667,830.0842172,55.07369792,0.541838195
1915,231,3.2125,809.1319203,60.778125,0.523457173
1916,231,0.345572917,1028.253571,56.61822917,0.476469942
1917,231,1.763541667,904.9137889,61.4140625,0.647055301
1918,231,2.68203125,845.1378353,59.91927083,0.562245866
1919,231,1.691927083,887.3520495,53.88072917,0.463107454
1920,231,2.240625,821.8505904,58.515625,0.429614761
1921,231,2.197916667,849.979012,56.41432292,0.461154493
1922,231,1.526041667,1015.372865,49.771875,0.540723303
1923,231,2.977864583,858.0208723,57.88515625,0.580893612
1924,231,2.7703125,906.4181477,53.25807292,0.605011729
1925,231,3.832291667,791.4359202,49.53984375,0.628917849
1926,231,3.696614583,768.8375234,53.00130208,0.487728916
1927,231,1.97109375,937.4278427,67.47838542,0.489675793
1928,231,3.096354167,844.1736686,46.87526042,0.572544125
1929,231,1.804427083,966.8309646,44.10546875,0.645531042
1930,231,2.30390625,970.8421761,44.92916667,0.452889767
1931,231,3.33125,785.2331,53.1171875,0.553083703
1932,231,2.32265625,883.6423874,61.41614583,0.477434856
1933,231,2.3984375,824.7805239,63.28125,0.585458355
1934,231,3.926041667,765.3259318,56.13385417,0.616206481
1935,231,2.244010417,808.7628107,56.77734375,0.666973255
1936,231,2.255208333,1011.738142,53.79375,0.567580389
1937,231,2.021354167,1020.863267,63.91822917,0.543679848
1938,231,3.578125,898.0306278,54.16875,0.631881311
1939,231,3.57109375,790.1993038,54.39270833,0.641416906
1940,231,4.216145833,848.3642993,55.10677083,0.444610882
1941,231,4.316145833,760.6761584,61.58958333,0.535418017
1942,231,3.1765625,845.4446525,55.93567708,0.697799699
1943,231,2.282291667,904.7271897,48.64401042,0.481880636
1944,231,3.29609375,860.421935,52.29192708,0.402660575
1945,231,3.040104167,824.1811036,56.32265625,0.524155767
1946,231,2.888802083,821.1546468,61.78802083,0.532000869
1947,231,3.2375,807.5916509,60.31458333,0.526349974
1948,231,1.905989583,894.5424877,67.26484375,0.512184945
1949,231,2.003645833,970.9714445,54.87447917,0.595749906
1950,231,1.597135417,1062.925279,57.0109375,0.513190863
1951,231,1.739322917,943.3198319,62.275,0.570553904
1952,231,2.945572917,854.0855326,45.9953125,0.729305854
1953,231,3.700520833,691.4178269,68.15546875,0.547618429
1954,231,2.35234375,776.4269649,67.33697917,0.532988273
1955,231,1.070572917,927.0061448,63.5296875,0.513435529
1956,231,2.19921875,915.8213812,61.40442708,0.588505336
1957,231,1.975520833,945.6132589,54.67864583,0.510829223
1958,231,4.2890625,850.6128391,60.23125,0.480744869
1959,231,1.96484375,814.0440868,67.665625,0.483094673
1960,231,2.56875,870.0568652,55.52369792,0.476101943
1961,231,3.4,865.4546855,61.72578125,0.411464343
1962,231,3.043489583,787.9763024,59.06848958,0.405577609
1963,231,3.550520833,869.646387,57.61692708,0.438908572
1964,231,2.228645833,791.9928556,69.42604167,0.489911203
1965,231,2.884375,840.2454308,59.253125,0.623643177
1966,231,3.086197917,767.6841698,64.66875,0.526404148
1967,231,3.879166667,869.6542032,58.20598958,0.731079282
1968,231,2.5890625,815.9999665,67.37526042,0.459812533
1969,231,2.425260417,960.9713364,59.49114583,0.520369946
1970,231,2.423958333,891.0815777,53.99088542,0.628575212
1971,231,2.13984375,919.3594243,75.64270833,0.662657085
1972,231,1.502083333,910.7181638,69.76901042,0.478605056
1973,231,2.84375,839.9727676,56.4015625,0.65660164
1974,231,3.29296875,792.4804735,59.7,0.623943524
1975,231,1.950520833,907.7392551,64.63229167,0.559568817
1976,231,2.46796875,740.8972046,62.01588542,0.654772281
1977,231,2.425,869.8526503,55.7234375,0.573745388
1978,231,2.220833333,895.9869805,58.97838542,0.397537028
1979,231,2.601822917,994.1576269,48.66276042,0.559171109
1980,231,2.712239583,839.2709161,65.49739583,0.507698271
1981,231,3.289322917,757.0666289,64.11171875,0.455819024
1982,231,1.953645833,877.7032125,73.04296875,0.507323374
1983,231,2.91171875,807.2481247,70.53932292,0.416789146
1984,231,2.132552083,828.4133402,66.54036458,0.487884199
1985,231,1.481510417,972.7678759,53.86067708,0.621985747
1986,231,3.11328125,803.5513136,62.80963542,0.434561618
1987,231,4.11953125,783.0374626,50.70130208,0.52121688
1988,231,3.259375,806.8598171,66.88463542,0.344192546
1989,231,2.764322917,868.137151,63.48567708,0.50063263
1990,231,2.996614583,889.5353971,79.48541667,0.65072
1991,231,3.234635417,834.752014,55.88411458,0.501325278
1992,231,3.963541667,812.5117907,62.37421875,0.582795072
1993,231,2.39375,896.5518919,58.77447917,0.541349688
1994,231,3.81875,840.6759154,60.10234375,0.470041502
1995,231,3.202604167,804.6091624,68.36875,0.584199019
1996,231,1.529947917,923.2972307,70.10416667,0.505438619
1997,231,3.014583333,790.4571528,69.17526042,0.471632393
1998,231,4.729947917,868.0774136,60.15052083,0.614581662
1999,231,3.326822917,690.5449437,68.51484375,0.422481235
2000,231,2.6796875,806.6847336,55.35520833,0.390638307
2001,231,2.900520833,805.2979474,42.34895833,0.499713869
2002,231,2.21484375,895.3843283,46.26614583,0.524149928
2003,231,2.78515625,965.2677524,56.20911458,0.530557941
2004,231,3.501302083,834.667312,68.54713542,0.427101092
2005,231,2.884895833,836.8966928,60.15182292,0.580997576
2006,231,3.606770833,823.2195324,61.46432292,0.506048434
2007,231,3.010677083,853.6223379,63.24557292,0.52412514
2008,231,2.213802083,868.0606496,51.63489583,0.478809256
2009,231,2.5875,939.9258592,49.99453125,0.563724474
2010,231,3.3734375,750.4372753,52.83723958,0.537246566
1900,232,1.161458333,835.6087665,48.90026042,0.496146127
1901,232,1.013802083,835.0998611,46.10911458,0.738762755
1902,232,0.163541667,877.1774484,60.43776042,0.776818094
1903,232,0.280729167,866.9906212,46.25963542,0.797980288
1904,232,0.613802083,973.397255,32.81875,0.571647546
1905,232,1.06875,897.2356033,37.58463542,0.91312356
1906,232,1.4125,946.8672683,41.19401042,0.925233273
1907,232,-0.271875,1033.453217,47.76953125,0.684499412
1908,232,1.233072917,872.5249429,44.96171875,0.865609292
1909,232,-0.684375,1066.427774,42.91145833,0.722135661
1910,232,1.354427083,918.5380065,37.6046875,0.620286016
1911,232,-0.723958333,996.8143674,47.43463542,0.652008052
1912,232,0.889583333,857.7954548,47.01145833,0.777221578
1913,232,0.229947917,981.8339105,42.90963542,0.677996055
1914,232,0.951822917,954.8666326,42.78151042,0.541362916
1915,232,1.729427083,847.6534623,52.74296875,0.843231878
1916,232,-1.15625,1139.446514,51.74817708,0.570163546
1917,232,-0.027864583,1015.249524,41.67552083,0.7506648
1918,232,1.209375,909.5104762,38.74166667,0.558811925
1919,232,0.09296875,983.1057246,37.24036458,0.595382229
1920,232,0.35546875,918.7909731,39.98854167,0.634775472
1921,232,0.6640625,915.9325562,42.2953125,0.476152277
1922,232,-0.059895833,1118.455595,34.07552083,0.608963869
1923,232,1.330208333,907.2506383,48.55625,0.837315933
1924,232,0.64765625,984.2249221,45.69921875,0.607306246
1925,232,1.771614583,838.5797122,41.7515625,0.650712247
1926,232,1.881510417,805.9727097,44.84192708,0.790754811
1927,232,-0.530208333,1047.380444,53.5703125,0.588737988
1928,232,1.6359375,827.8841772,39.71119792,1.017991578
1929,232,0.1890625,1050.931887,39.70234375,0.676058713
1930,232,1.358854167,966.2368387,38.6734375,0.558435263
1931,232,2.31640625,821.0292998,38.03046875,0.717231742
1932,232,0.5765625,975.7273863,51.70520833,0.559063168
1933,232,0.713020833,967.2767319,46.84348958,0.682942526
1934,232,2.552864583,788.5432574,37.52734375,0.676182333
1935,232,0.3234375,910.3984663,43.528125,0.769974723
1936,232,0.529427083,1196.928218,34.15885417,0.584214448
1937,232,0.103645833,1119.945015,48.46015625,0.574088556
1938,232,1.545052083,992.3740771,40.33776042,0.577307606
1939,232,2.096354167,856.4527027,45.15703125,0.961709735
1940,232,1.828645833,983.1239539,40.3828125,0.652351891
1941,232,2.3640625,849.227685,40.56666667,0.763168546
1942,232,1.075520833,902.40158,52.66276042,0.742569622
1943,232,0.8203125,961.8946868,37.5640625,0.558449131
1944,232,1.726302083,889.6561237,38.68125,0.690233626
1945,232,0.622135417,909.0361232,51.7734375,0.463195677
1946,232,1.3390625,869.9523164,52.67421875,0.580312376
1947,232,1.252864583,892.9077456,51.64479167,0.579496952
1948,232,0.18125,1012.439392,48.153125,0.685727967
1949,232,0.323958333,1105.483291,43.45234375,0.59980526
1950,232,-0.846614583,1160.039469,44.48541667,0.581150474
1951,232,-1.153645833,1015.382443,63.44375,0.555213587
1952,232,1.294791667,928.7033046,38.48515625,0.903029706
1953,232,2.078125,781.3727828,53.92994792,0.764453896
1954,232,0.4296875,903.0719459,55.50885417,0.766556034
1955,232,-0.702864583,1061.925218,46.57395833,0.615571841
1956,232,0.810677083,992.5983593,44.76328125,0.662895319
1957,232,0.6125,985.7163914,41.83802083,0.594072972
1958,232,1.96796875,912.9420259,45.4015625,0.671887983
1959,232,0.310416667,909.6641168,53.06484375,0.567078591
1960,232,1.043229167,962.1719455,35.30286458,0.578803997
1961,232,1.574739583,946.3177932,47.98489583,0.580754274
1962,232,1.415364583,884.3651238,39.53567708,0.574146799
1963,232,1.925,954.5379503,46.90651042,0.893127975
1964,232,0.620572917,944.1687074,44.62369792,0.676680858
1965,232,0.51171875,940.4851916,55.03046875,0.707702644
1966,232,0.928125,921.0259686,46.79609375,0.688391191
1967,232,1.422916667,967.7664365,41.48645833,0.68578309
1968,232,0.841927083,905.4383623,48.86614583,0.569345523
1969,232,0.432552083,1096.22849,43.91067708,0.896423484
1970,232,0.653645833,1021.747062,41.659375,0.81581378
1971,232,0.475260417,1038.369048,45.92265625,0.628008393
1972,232,-0.5359375,1043.88463,53.77916667,0.603867509
1973,232,0.913802083,918.7860728,41.75494792,0.644825072
1974,232,1.320052083,873.9999384,45.60911458,0.675195448
1975,232,-0.220572917,988.2198886,47.23307292,0.58386573
1976,232,1.598697917,838.5259316,43.29635417,0.707773805
1977,232,0.77578125,917.8863678,43.1,0.796242695
1978,232,0.068229167,1030.365596,49.25494792,0.541926285
1979,232,0.554166667,1089.080013,34.91796875,0.74679805
1980,232,0.875,959.2547501,53.29739583,0.625266021
1981,232,2.09609375,804.3206139,47.29505208,0.995155905
1982,232,-0.49140625,1028.236779,46.61666667,0.626866038
1983,232,1.088541667,953.7524781,40.23880208,0.665593649
1984,232,0.660416667,904.7450662,44.08046875,0.620614333
1985,232,-0.372135417,1011.61559,40.584375,0.784773585
1986,232,1.5953125,831.7157814,51.14166667,0.71136545
1987,232,2.700260417,801.1248225,36.43307292,0.786532848
1988,232,1.775260417,910.1867113,43.89765625,0.662086856
1989,232,0.59453125,987.2076766,46.5015625,0.589881447
1990,232,1.020052083,975.2466695,57.50833333,0.703731734
1991,232,1.4765625,885.5182823,43.865625,0.616450935
1992,232,1.826041667,837.0868742,48.19270833,0.715602255
1993,232,0.584635417,917.2333868,51.94375,0.743579458
1994,232,1.574479167,970.5912938,42.34114583,0.628535454
1995,232,0.78046875,894.3365257,57.946875,0.657635085
1996,232,-0.894791667,1094.79965,50.12421875,0.532607968
1997,232,1.437760417,878.3351958,43.34661458,0.634983995
1998,232,2.49375,970.6977702,53.44375,0.820082522
1999,232,2.081770833,723.7458572,49.69635417,0.747493442
2000,232,0.934114583,901.0877882,40.8015625,0.558510867
2001,232,1.318229167,912.4080372,24.83151042,0.783810964
2002,232,-0.051041667,966.5583244,34.93385417,0.586847894
2003,232,0.440104167,1070.413114,40.57578125,0.535230346
2004,232,0.871875,857.839965,43.92994792,0.626266865
2005,232,1.18125,847.6100941,45.221875,0.819343112
2006,232,2.089583333,881.2534131,42.57864583,0.582669415
2007,232,1.496875,930.3223033,45.27526042,0.65077763
2008,232,0.760677083,931.4532964,44.47578125,0.614890888
2009,232,0.451822917,981.7544066,36.77265625,0.648772947
2010,232,1.283072917,813.7331158,39.77421875,0.660929931
1900,233,3.532828283,1111.937672,38.75151515,0.680888848
1901,233,3.535606061,1050.914511,37.06363636,1.062628859
1902,233,2.438383838,1106.973417,40.18914141,1.145230229
1903,233,2.76489899,1057.365792,30.66818182,1.135740099
1904,233,2.48510101,1253.975057,22.20757576,0.752026605
1905,233,3.556818182,1095.347704,24.2030303,1.318259213
1906,233,3.464646465,1161.679507,29.90707071,1.17103016
1907,233,1.286111111,1246.930815,23.80227273,1.013350109
1908,233,3.966919192,1041.846062,30.15757576,1.395260114
1909,233,1.909343434,1304.48657,26.46843434,1.124066193
1910,233,4.205808081,1123.045436,21.09772727,0.945218283
1911,233,1.535858586,1211.572888,39.44393939,0.877676662
1912,233,3.421969697,1065.049135,28.69848485,0.863320923
1913,233,2.88030303,1169.918331,25.38333333,1.093866664
1914,233,3.127525253,1195.060573,30.30782828,0.725491365
1915,233,3.691666667,1064.461008,35.73358586,1.118363556
1916,233,1.417676768,1317.274522,45.13636364,0.881076536
1917,233,1.817929293,1337.245643,24.46060606,0.765806102
1918,233,3.216414141,1129.153165,18.09924242,0.755878969
1919,233,2.167424242,1234.581083,28.81742424,0.6832242
1920,233,2.73989899,1160.968987,24.88686869,0.793698481
1921,233,2.932575758,1145.00002,28.49419192,0.707632137
1922,233,2.382323232,1315.414538,22.17474747,0.713873063
1923,233,3.825505051,1093.055802,33.33207071,1.300054671
1924,233,2.857575758,1166.180366,28.57146465,0.653481872
1925,233,3.172222222,1120.79906,31.51641414,0.846592992
1926,233,3.823232323,1018.130062,31.31161616,0.724097135
1927,233,1.26540404,1297.924044,46.63207071,0.763498294
1928,233,4.18510101,941.49873,26.31414141,1.326643711
1929,233,2.606313131,1265.154207,20.91767677,0.574747702
1930,233,4.367171717,1100.75117,28.51010101,0.866264839
1931,233,5.387121212,931.3468982,23.90328283,1.087276832
1932,233,2.857828283,1200.561651,34.68131313,0.754746798
1933,233,2.831818182,1234.83647,26.17121212,0.620570504
1934,233,4.653282828,1012.392763,21.68308081,1.033378773
1935,233,1.948737374,1219.812742,30.3709596,0.754615956
1936,233,2.194444444,1520.104179,23.24823232,0.666289066
1937,233,2.571717172,1382.259903,26.63888889,0.60447077
1938,233,4.102777778,1196.286279,31.96212121,0.631164342
1939,233,4.13510101,1074.050418,29.51717172,1.213212791
1940,233,2.973737374,1249.485739,35.42550505,0.689372125
1941,233,4.412373737,1095.000003,27.1540404,0.837522519
1942,233,3.571717172,1062.658783,35.51287879,0.97301448
1943,233,3.453282828,1160.424183,23.27979798,0.813973194
1944,233,4.203282828,1085.266011,30.22727273,0.941070049
1945,233,2.207323232,1171.83522,28.97247475,0.615964789
1946,233,3.197474747,1106.300639,37.38535354,0.824687334
1947,233,3.002020202,1164.900463,31.94090909,0.780203587
1948,233,2.551262626,1265.088487,27.92373737,0.708479964
1949,233,3.010858586,1360.068852,26.13535354,0.935905432
1950,233,0.75959596,1416.406764,30.00429293,0.970148575
1951,233,0.46969697,1259.571076,44.78712121,0.663414633
1952,233,3.364646465,1174.60086,26.23737374,1.030441061
1953,233,4.185353535,1020.267872,36.42272727,0.913798438
1954,233,2.730808081,1119.856449,39.65934343,1.074472147
1955,233,1.147727273,1292.272047,28.81262626,0.800046412
1956,233,2.268181818,1252.21705,33.89141414,0.920495834
1957,233,3.172979798,1151.317624,27.82979798,0.784951824
1958,233,3.754292929,1130.195212,25.44040404,0.751747912
1959,233,2.846969697,1115.052474,28.31439394,0.851887553
1960,233,3.253030303,1175.943656,23.54621212,0.73988332
1961,233,3.856565657,1180.80777,20.26515152,0.797032868
1962,233,3.786868687,1130.773017,28.20176768,1.070272466
1963,233,4.528030303,1149.667992,33.25732323,1.03771404
1964,233,3.261616162,1178.219476,31.49570707,0.779186348
1965,233,1.776767677,1237.954175,33.87348485,0.893610027
1966,233,1.971464646,1289.090348,33.29292929,0.892790316
1967,233,2.814393939,1227.28733,25.60025253,0.681514676
1968,233,3.533585859,1066.692886,35.11287879,0.883524382
1969,233,2.027525253,1372.503576,28.80782828,0.872589217
1970,233,2.184090909,1300.265645,32.81237374,1.192760268
1971,233,2.351515152,1288.159395,27.04141414,0.774944109
1972,233,1.557323232,1292.93563,29.38282828,0.663237333
1973,233,3.104292929,1140.368242,32.86540404,1.200843055
1974,233,3.10959596,1122.328722,30.30479798,0.60419243
1975,233,1.788131313,1199.602418,36.46515152,0.70130954
1976,233,4.44469697,1059.566647,27.04469697,0.896195797
1977,233,3.672727273,1124.340525,27.4790404,1.006881884
1978,233,2.122474747,1276.320631,37.7780303,0.705037962
1979,233,2.452272727,1319.346566,24.88661616,0.746927233
1980,233,2.955555556,1204.129189,33.00454545,0.732045629
1981,233,5.262626263,984.1888781,28.49924242,0.994475629
1982,233,1.292171717,1298.941429,35.0709596,0.782772569
1983,233,3.333080808,1200.780876,29.4709596,0.935311438
1984,233,3.178282828,1127.263098,32.96439394,0.811622477
1985,233,2.416161616,1130.991102,27.07853535,0.774180163
1986,233,4.379040404,963.3835498,35.94040404,1.061263435
1987,233,5.810858586,891.6602431,27.55984848,0.943402251
1988,233,4.547474747,1116.009855,28.82171717,1.054920228
1989,233,2.804292929,1242.663627,28.58787879,0.705980253
1990,233,3.549242424,1157.659078,28.77575758,0.842181468
1991,233,4.150505051,1064.586574,33.9770202,1.03792251
1992,233,4.09469697,991.3864934,33.16338384,0.797177974
1993,233,3.013131313,1083.091206,35.18737374,0.900737114
1994,233,3.377777778,1235.228124,32.05681818,0.923040846
1995,233,2.594444444,1154.427682,29.20479798,0.751236353
1996,233,0.868686869,1366.794036,33.73737374,0.67691405
1997,233,3.706060606,1143.293142,24.46565657,0.902795042
1998,233,4.502777778,1214.546476,28.54520202,1.011222325
1999,233,4.549494949,915.1229224,37.26641414,1.062266529
2000,233,3.239141414,1119.321708,25.98434343,0.716260626
2001,233,4.693686869,966.3588264,17.57550505,1.041065323
2002,233,2.758333333,1100.577706,20.46237374,0.89210324
2003,233,2.875252525,1262.43529,22.64217172,0.732063446
2004,233,1.887626263,1016.031245,25.20176768,0.938469139
2005,233,3.966161616,1010.643036,31.6959596,1.073473587
2006,233,4.964393939,1017.758713,30.36363636,0.82198401
2007,233,4.175,1094.943462,26.6020202,0.949425913
2008,233,3.342676768,1125.690001,26.70909091,0.899620891
2009,233,2.883838384,1193.109047,22.66515152,1.041531566
